Province_State,Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active
Punjab,India,2021-10-10 04:21:38,601849,16529,,
Punjab,India,2021-10-11 04:21:31,601876,16531,,
Punjab,India,2021-10-12 04:21:09,601894,16531,,
Punjab,India,2021-10-13 04:20:51,601913,16531,,
Punjab,India,2021-10-14 04:21:29,601938,16532,,
Punjab,India,2021-10-15 04:21:26,601971,16538,,
Punjab,India,2021-10-16 04:21:15,601992,16540,,
Punjab,India,2021-10-17 04:21:29,602008,16541,,
Punjab,India,2021-10-18 04:21:10,602035,16544,,
Punjab,India,2021-10-19 04:20:54,602059,16544,,
Punjab,India,2021-10-20 04:21:00,602081,16549,,
Punjab,India,2021-10-21 04:21:18,602113,16550,,
Punjab,India,2021-10-22 04:21:14,602135,16551,,
Punjab,India,2021-10-23 04:21:32,602163,16551,,
Punjab,India,2021-10-24 04:21:22,602189,16551,,
Punjab,India,2021-10-25 04:22:31,602209,16551,,
Punjab,India,2021-10-26 04:22:09,602238,16553,,
Punjab,India,2021-10-27 04:22:32,602251,16554,,
Punjab,India,2021-10-28 04:22:08,602289,16556,,
Punjab,India,2021-10-29 04:22:03,602320,16556,,
Punjab,India,2021-10-30 04:22:03,602349,16557,,
Punjab,India,2021-10-31 04:22:08,602375,16558,,
Punjab,India,2021-11-01 04:22:01,602401,16559,,
Punjab,India,2021-11-02 04:22:03,602420,16560,,
Punjab,India,2021-11-03 06:22:09,602434,16561,,
Punjab,India,2021-11-04 04:22:20,602466,16562,,
Punjab,India,2021-11-05 04:21:54,602466,16562,,
Punjab,India,2021-11-06 04:21:51,602496,16562,,
Punjab,India,2021-11-07 04:21:53,602517,16562,,
Punjab,India,2021-11-08 04:21:43,602550,16564,,
Punjab,India,2021-11-09 04:21:36,602584,16564,,
Punjab,India,2021-11-10 04:21:38,602616,16566,,
Punjab,India,2021-11-11 04:21:45,602647,16567,,
Punjab,India,2021-11-12 04:22:01,602695,16570,,
Punjab,India,2021-11-13 04:21:38,602733,16571,,
Punjab,India,2021-11-14 04:21:31,602778,16571,,
Punjab,India,2021-11-15 04:21:36,602795,16572,,
Punjab,India,2021-11-16 04:21:10,602825,16573,,
Punjab,India,2021-11-17 04:21:48,602833,16573,,
Punjab,India,2021-11-18 04:21:33,602870,16575,,
Punjab,India,2021-11-19 04:21:40,602906,16577,,
Punjab,India,2021-11-20 04:22:17,602943,16580,,
Punjab,India,2021-11-21 04:22:13,602956,16584,,
Punjab,India,2021-11-22 04:22:20,602980,16584,,
Punjab,India,2021-11-23 04:22:39,603002,16586,,
Punjab,India,2021-11-24 04:22:14,603043,16587,,
Punjab,India,2021-11-25 04:22:33,603095,16588,,
Punjab,India,2021-11-26 04:22:33,603132,16591,,
Punjab,India,2021-11-27 04:22:45,603173,16593,,
Punjab,India,2021-11-28 04:22:43,603190,16593,,
Punjab,India,2021-11-29 04:22:30,603240,16596,,
Punjab,India,2021-11-30 04:22:53,603258,16599,,
Punjab,India,2021-12-01 04:22:29,603279,16602,,
Punjab,India,2021-12-02 04:22:37,603320,16605,,
Punjab,India,2021-12-03 04:23:05,603352,16606,,
Punjab,India,2021-12-04 04:22:18,603410,16607,,
Punjab,India,2021-12-05 04:22:25,603410,16607,,
Punjab,India,2021-12-06 04:22:34,603488,16608,,
Punjab,India,2021-12-07 04:22:34,603509,16611,,
Punjab,India,2021-12-08 04:22:46,603556,16612,,
Punjab,India,2021-12-09 04:22:49,603578,16614,,
Punjab,India,2021-12-10 04:22:28,603638,16616,,
Punjab,India,2021-12-11 04:22:45,603674,16617,,
Punjab,India,2021-12-12 04:22:12,603697,16618,,
Punjab,India,2021-12-13 04:22:02,603739,16619,,
Punjab,India,2021-12-14 04:22:38,603761,16620,,
Punjab,India,2021-12-15 03:22:16,603780,16622,,
Punjab,India,2021-12-16 04:22:11,603814,16623,,
Punjab,India,2021-12-17 04:22:14,603853,16625,,
Punjab,India,2021-12-18 02:22:20,603853,16625,,
Punjab,India,2021-12-19 04:21:11,603892,16626,,
Punjab,India,2021-12-20 04:21:43,603962,16629,,
Punjab,India,2021-12-21 03:21:27,603986,16630,,
Punjab,India,2021-12-22 04:21:54,604008,16633,,
Punjab,India,2021-12-23 04:21:21,604058,16635,,
Punjab,India,2021-12-24 04:21:34,604092,16636,,
Punjab,India,2021-12-25 04:21:37,604133,16636,,
Punjab,India,2021-12-26 04:21:50,604187,16637,,
Punjab,India,2021-12-27 04:21:58,604236,16638,,
Punjab,India,2021-12-28 04:21:47,604279,16640,,
Punjab,India,2021-12-29 03:21:43,604331,16642,,
Punjab,India,2021-12-30 04:21:25,604428,16644,,
Punjab,India,2021-12-31 04:21:50,604594,16644,,
Punjab,India,2022-01-01 04:22:14,604810,16645,,
Punjab,India,2022-01-02 04:20:52,605126,16645,,
Punjab,India,2022-01-03 02:22:25,605509,16648,,
Punjab,India,2022-01-04 04:22:17,605922,16651,,
Punjab,India,2022-01-05 04:21:59,606927,16653,,
Punjab,India,2022-01-06 04:22:09,608723,16657,,
Punjab,India,2022-01-07 04:22:09,611102,16662,,
Punjab,India,2022-01-08 04:21:53,613976,16663,,
Punjab,India,2022-01-09 04:21:46,617536,16665,,
Punjab,India,2022-01-10 04:22:07,621419,16675,,
Punjab,India,2022-01-11 04:22:01,625347,16683,,
Punjab,India,2022-01-12 04:21:44,625347,16683,,
Punjab,India,2022-01-13 08:00:09,636243,16702,,
Punjab,India,2022-01-14 04:21:54,636243,16702,,
Punjab,India,2022-01-15 04:21:07,649736,16731,,
Punjab,India,2022-01-16 04:21:12,656549,16754,,
Punjab,India,2022-01-17 04:21:08,663867,16769,,
Punjab,India,2022-01-18 04:21:04,670460,16790,,
Punjab,India,2022-01-19 04:21:23,676947,16817,,
Punjab,India,2022-01-20 04:21:07,684664,16846,,
Punjab,India,2022-01-21 04:21:09,692526,16882,,
Punjab,India,2022-01-22 04:21:13,700222,16913,,
Punjab,India,2022-01-23 04:21:13,707847,16948,,
Punjab,India,2022-01-24 04:21:12,713445,16978,,
Punjab,India,2022-01-25 04:21:05,719142,17023,,
Punjab,India,2022-01-26 04:21:07,723052,17059,,
Punjab,India,2022-01-27 04:21:19,728042,17081,,
Punjab,India,2022-01-28 04:21:09,732135,17129,,
Punjab,India,2022-01-29 04:21:10,735139,17159,,
Punjab,India,2022-01-30 04:21:26,738405,17190,,
Punjab,India,2022-01-31 04:21:09,741185,17214,,
Punjab,India,2022-02-01 04:21:11,743532,17253,,
Punjab,India,2022-02-02 04:21:09,745129,17292,,
Punjab,India,2022-02-03 04:21:21,746837,17320,,
Punjab,India,2022-02-04 04:21:10,748991,17360,,
Punjab,India,2022-02-05 04:21:05,750272,17392,,
Punjab,India,2022-02-06 04:21:00,751246,17408,,
Punjab,India,2022-02-07 04:21:05,752001,17436,,
Punjab,India,2022-02-08 04:21:15,752635,17469,,
Punjab,India,2022-02-09 04:21:04,753124,17495,,
Punjab,India,2022-02-10 04:21:14,753789,17524,,
Punjab,India,2022-02-11 04:21:09,754367,17554,,
Punjab,India,2022-02-12 04:21:06,754812,17575,,
Punjab,India,2022-02-13 04:21:00,754812,17575,,
