Province_State,Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active
Manipur,India,2021-12-09 04:22:49,125429,1985,,
Manipur,India,2021-12-10 04:22:28,125454,1985,,
Manipur,India,2021-12-11 04:22:45,125478,1987,,
Manipur,India,2021-12-12 04:22:12,125496,1989,,
Manipur,India,2021-12-13 04:22:02,125515,1990,,
Manipur,India,2021-12-14 04:22:38,125535,1990,,
Manipur,India,2021-12-15 03:22:16,125549,1992,,
Manipur,India,2021-12-16 04:22:11,125569,1993,,
Manipur,India,2021-12-17 04:22:14,125586,1993,,
Manipur,India,2021-12-18 02:22:20,125586,1993,,
Manipur,India,2021-12-19 04:21:11,125597,1993,,
Manipur,India,2021-12-20 04:21:43,125627,1995,,
Manipur,India,2021-12-21 03:21:27,125650,1995,,
Manipur,India,2021-12-22 04:21:54,125661,1995,,
Manipur,India,2021-12-23 04:21:21,125669,1998,,
Manipur,India,2021-12-24 04:21:34,125685,1999,,
Manipur,India,2021-12-25 04:21:37,125693,2000,,
Manipur,India,2021-12-26 04:21:50,125706,2000,,
Manipur,India,2021-12-27 04:21:58,125723,2001,,
Manipur,India,2021-12-28 04:21:47,125732,2002,,
Manipur,India,2021-12-29 03:21:43,125747,2002,,
Manipur,India,2021-12-30 04:21:25,125761,2002,,
Manipur,India,2021-12-31 04:21:50,125778,2002,,
Manipur,India,2022-01-01 04:22:14,125788,2002,,
Manipur,India,2022-01-02 04:20:52,125807,2002,,
Manipur,India,2022-01-03 02:22:25,125823,2003,,
Manipur,India,2022-01-04 04:22:17,125843,2004,,
Manipur,India,2022-01-05 04:21:59,125878,2006,,
Manipur,India,2022-01-06 04:22:09,125905,2008,,
Manipur,India,2022-01-07 04:22:09,125964,2009,,
Manipur,India,2022-01-08 04:21:53,126012,2009,,
Manipur,India,2022-01-09 04:21:46,126088,2010,,
Manipur,India,2022-01-10 04:22:07,126156,2011,,
Manipur,India,2022-01-11 04:22:01,126228,2011,,
Manipur,India,2022-01-12 04:21:44,126228,2011,,
Manipur,India,2022-01-13 08:00:09,126550,2012,,
Manipur,India,2022-01-14 04:21:54,126550,2012,,
Manipur,India,2022-01-15 04:21:07,126821,2012,,
Manipur,India,2022-01-16 04:21:12,126979,2014,,
Manipur,India,2022-01-17 04:21:08,127258,2015,,
Manipur,India,2022-01-18 04:21:04,127493,2015,,
Manipur,India,2022-01-19 04:21:23,127873,2015,,
Manipur,India,2022-01-20 04:21:07,128231,2015,,
Manipur,India,2022-01-21 04:21:09,128679,2017,,
Manipur,India,2022-01-22 04:21:13,129257,2019,,
Manipur,India,2022-01-23 04:21:13,129661,2022,,
Manipur,India,2022-01-24 04:21:12,130072,2025,,
Manipur,India,2022-01-25 04:21:05,130490,2027,,
Manipur,India,2022-01-26 04:21:07,130951,2031,,
Manipur,India,2022-01-27 04:21:19,131339,2034,,
Manipur,India,2022-01-28 04:21:09,131704,2036,,
Manipur,India,2022-01-29 04:21:10,132156,2037,,
Manipur,India,2022-01-30 04:21:26,132581,2038,,
Manipur,India,2022-01-31 04:21:09,132910,2041,,
Manipur,India,2022-02-01 04:21:11,133256,2046,,
Manipur,India,2022-02-02 04:21:09,133583,2050,,
Manipur,India,2022-02-03 04:21:21,133905,2053,,
Manipur,India,2022-02-04 04:21:10,134167,2054,,
Manipur,India,2022-02-05 04:21:05,134444,2057,,
Manipur,India,2022-02-06 04:21:00,134661,2059,,
Manipur,India,2022-02-07 04:21:05,134862,2063,,
Manipur,India,2022-02-08 04:21:15,135010,2066,,
Manipur,India,2022-02-09 04:21:04,135170,2072,,
Manipur,India,2022-02-10 04:21:14,135358,2074,,
Manipur,India,2022-02-11 04:21:09,135530,2075,,
Manipur,India,2022-02-12 04:21:06,135638,2077,,
Manipur,India,2022-02-13 04:21:00,135638,2077,,
