Province_State,Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active
Andaman and Nicobar Islands,India,2021-08-07 04:21:30,7541,129,,
Andaman and Nicobar Islands,India,2021-08-08 04:21:33,7544,129,,
Andaman and Nicobar Islands,India,2021-08-09 04:21:24,7546,129,,
Andaman and Nicobar Islands,India,2021-08-10 04:21:27,7546,129,,
Andaman and Nicobar Islands,India,2021-08-11 04:21:58,7548,129,,
Andaman and Nicobar Islands,India,2021-08-12 04:21:25,7548,129,,
Andaman and Nicobar Islands,India,2021-08-13 04:21:24,7548,129,,
Andaman and Nicobar Islands,India,2021-08-14 04:21:25,7548,129,,
Andaman and Nicobar Islands,India,2021-08-15 04:21:41,7548,129,,
Andaman and Nicobar Islands,India,2021-08-16 04:21:31,7548,129,,
Andaman and Nicobar Islands,India,2021-08-17 04:21:49,7549,129,,
Andaman and Nicobar Islands,India,2021-08-18 04:21:35,7549,129,,
Andaman and Nicobar Islands,India,2021-08-19 04:21:15,7550,129,,
Andaman and Nicobar Islands,India,2021-08-20 04:21:33,7553,129,,
Andaman and Nicobar Islands,India,2021-08-21 04:21:38,7556,129,,
Andaman and Nicobar Islands,India,2021-08-22 04:21:29,7557,129,,
Andaman and Nicobar Islands,India,2021-08-23 04:21:27,7557,129,,
Andaman and Nicobar Islands,India,2021-08-24 04:21:19,7559,129,,
Andaman and Nicobar Islands,India,2021-08-25 04:21:41,7560,129,,
Andaman and Nicobar Islands,India,2021-08-26 04:21:28,7560,129,,
Andaman and Nicobar Islands,India,2021-08-27 04:21:37,7560,129,,
Andaman and Nicobar Islands,India,2021-08-28 04:21:28,7560,129,,
Andaman and Nicobar Islands,India,2021-08-29 04:21:14,7560,129,,
Andaman and Nicobar Islands,India,2021-08-30 04:21:23,7564,129,,
Andaman and Nicobar Islands,India,2021-08-31 04:21:46,7565,129,,
Andaman and Nicobar Islands,India,2021-09-01 04:21:38,7566,129,,
Andaman and Nicobar Islands,India,2021-09-02 04:21:15,7566,129,,
Andaman and Nicobar Islands,India,2021-09-03 04:21:20,7567,129,,
Andaman and Nicobar Islands,India,2021-09-04 04:21:28,7570,129,,
Andaman and Nicobar Islands,India,2021-09-05 04:21:33,7572,129,,
Andaman and Nicobar Islands,India,2021-09-06 04:21:22,7572,129,,
Andaman and Nicobar Islands,India,2021-09-07 04:21:35,7572,129,,
Andaman and Nicobar Islands,India,2021-09-08 04:21:31,7573,129,,
Andaman and Nicobar Islands,India,2021-09-09 04:21:27,7576,129,,
Andaman and Nicobar Islands,India,2021-09-10 04:21:20,7577,129,,
Andaman and Nicobar Islands,India,2021-09-11 04:21:30,7579,129,,
Andaman and Nicobar Islands,India,2021-09-12 04:21:13,7580,129,,
Andaman and Nicobar Islands,India,2021-09-13 04:21:15,7582,129,,
Andaman and Nicobar Islands,India,2021-09-14 04:21:41,7584,129,,
Andaman and Nicobar Islands,India,2021-09-15 03:22:37,7592,129,,
Andaman and Nicobar Islands,India,2021-09-16 04:22:19,7592,129,,
Andaman and Nicobar Islands,India,2021-09-17 04:21:46,7595,129,,
Andaman and Nicobar Islands,India,2021-09-18 04:21:24,7596,129,,
Andaman and Nicobar Islands,India,2021-09-19 04:21:34,7598,129,,
Andaman and Nicobar Islands,India,2021-09-20 04:21:22,7600,129,,
Andaman and Nicobar Islands,India,2021-09-21 04:21:26,7600,129,,
Andaman and Nicobar Islands,India,2021-09-22 04:21:45,7607,129,,
Andaman and Nicobar Islands,India,2021-09-23 04:21:43,7615,129,,
Andaman and Nicobar Islands,India,2021-09-24 04:21:44,7616,129,,
Andaman and Nicobar Islands,India,2021-09-25 04:21:31,7617,129,,
Andaman and Nicobar Islands,India,2021-09-26 04:21:29,7618,129,,
Andaman and Nicobar Islands,India,2021-09-27 04:21:16,7618,129,,
Andaman and Nicobar Islands,India,2021-09-28 04:21:28,7619,129,,
Andaman and Nicobar Islands,India,2021-09-29 04:21:45,7620,129,,
Andaman and Nicobar Islands,India,2021-09-30 04:21:20,7620,129,,
Andaman and Nicobar Islands,India,2021-10-01 04:21:35,7621,129,,
Andaman and Nicobar Islands,India,2021-10-02 04:21:25,7621,129,,
Andaman and Nicobar Islands,India,2021-10-03 04:21:24,7622,129,,
Andaman and Nicobar Islands,India,2021-10-04 04:21:31,7623,129,,
Andaman and Nicobar Islands,India,2021-10-05 04:21:27,7624,129,,
Andaman and Nicobar Islands,India,2021-10-06 04:21:33,7626,129,,
Andaman and Nicobar Islands,India,2021-10-07 04:21:36,7627,129,,
Andaman and Nicobar Islands,India,2021-10-08 04:21:25,7629,129,,
Andaman and Nicobar Islands,India,2021-10-09 04:21:34,7629,129,,
Andaman and Nicobar Islands,India,2021-10-10 04:21:38,7632,129,,
Andaman and Nicobar Islands,India,2021-10-11 04:21:31,7633,129,,
Andaman and Nicobar Islands,India,2021-10-12 04:21:09,7634,129,,
Andaman and Nicobar Islands,India,2021-10-13 04:20:51,7635,129,,
Andaman and Nicobar Islands,India,2021-10-14 04:21:29,7637,129,,
Andaman and Nicobar Islands,India,2021-10-15 04:21:26,7640,129,,
Andaman and Nicobar Islands,India,2021-10-16 04:21:15,7641,129,,
Andaman and Nicobar Islands,India,2021-10-17 04:21:29,7641,129,,
Andaman and Nicobar Islands,India,2021-10-18 04:21:10,7641,129,,
Andaman and Nicobar Islands,India,2021-10-19 04:20:54,7642,129,,
Andaman and Nicobar Islands,India,2021-10-20 04:21:00,7646,129,,
Andaman and Nicobar Islands,India,2021-10-21 04:21:18,7646,129,,
Andaman and Nicobar Islands,India,2021-10-22 04:21:14,7646,129,,
Andaman and Nicobar Islands,India,2021-10-23 04:21:32,7646,129,,
Andaman and Nicobar Islands,India,2021-10-24 04:21:22,7648,129,,
Andaman and Nicobar Islands,India,2021-10-25 04:22:31,7648,129,,
Andaman and Nicobar Islands,India,2021-10-26 04:22:09,7648,129,,
Andaman and Nicobar Islands,India,2021-10-27 04:22:32,7648,129,,
Andaman and Nicobar Islands,India,2021-10-28 04:22:08,7650,129,,
Andaman and Nicobar Islands,India,2021-10-29 04:22:03,7651,129,,
Andaman and Nicobar Islands,India,2021-10-30 04:22:03,7651,129,,
Andaman and Nicobar Islands,India,2021-10-31 04:22:08,7651,129,,
Andaman and Nicobar Islands,India,2021-11-01 04:22:01,7651,129,,
Andaman and Nicobar Islands,India,2021-11-02 04:22:03,7654,129,,
Andaman and Nicobar Islands,India,2021-11-03 06:22:09,7658,129,,
Andaman and Nicobar Islands,India,2021-11-04 04:22:20,7658,129,,
Andaman and Nicobar Islands,India,2021-11-05 04:21:54,7659,129,,
Andaman and Nicobar Islands,India,2021-11-06 04:21:51,7659,129,,
Andaman and Nicobar Islands,India,2021-11-07 04:21:53,7660,129,,
Andaman and Nicobar Islands,India,2021-11-08 04:21:43,7664,129,,
Andaman and Nicobar Islands,India,2021-11-09 04:21:36,7665,129,,
Andaman and Nicobar Islands,India,2021-11-10 04:21:38,7665,129,,
Andaman and Nicobar Islands,India,2021-11-11 04:21:45,7665,129,,
Andaman and Nicobar Islands,India,2021-11-12 04:22:01,7668,129,,
Andaman and Nicobar Islands,India,2021-11-13 04:21:38,7670,129,,
Andaman and Nicobar Islands,India,2021-11-14 04:21:31,7670,129,,
Andaman and Nicobar Islands,India,2021-11-15 04:21:36,7674,129,,
Andaman and Nicobar Islands,India,2021-11-16 04:21:10,7674,129,,
Andaman and Nicobar Islands,India,2021-11-17 04:21:48,7674,129,,
Andaman and Nicobar Islands,India,2021-11-18 04:21:33,7674,129,,
Andaman and Nicobar Islands,India,2021-11-19 04:21:40,7675,129,,
Andaman and Nicobar Islands,India,2021-11-20 04:22:17,7676,129,,
Andaman and Nicobar Islands,India,2021-11-21 04:22:13,7676,129,,
Andaman and Nicobar Islands,India,2021-11-22 04:22:20,7676,129,,
Andaman and Nicobar Islands,India,2021-11-23 04:22:39,7676,129,,
Andaman and Nicobar Islands,India,2021-11-24 04:22:14,7676,129,,
Andaman and Nicobar Islands,India,2021-11-25 04:22:33,7676,129,,
Andaman and Nicobar Islands,India,2021-11-26 04:22:33,7677,129,,
Andaman and Nicobar Islands,India,2021-11-27 04:22:45,7678,129,,
Andaman and Nicobar Islands,India,2021-11-28 04:22:43,7680,129,,
Andaman and Nicobar Islands,India,2021-11-29 04:22:30,7681,129,,
Andaman and Nicobar Islands,India,2021-11-30 04:22:53,7683,129,,
Andaman and Nicobar Islands,India,2021-12-01 04:22:29,7683,129,,
Andaman and Nicobar Islands,India,2021-12-02 04:22:37,7683,129,,
Andaman and Nicobar Islands,India,2021-12-03 04:23:05,7686,129,,
Andaman and Nicobar Islands,India,2021-12-04 04:22:18,7688,129,,
Andaman and Nicobar Islands,India,2021-12-05 04:22:25,7688,129,,
Andaman and Nicobar Islands,India,2021-12-06 04:22:34,7688,129,,
Andaman and Nicobar Islands,India,2021-12-07 04:22:34,7690,129,,
Andaman and Nicobar Islands,India,2021-12-08 04:22:46,7690,129,,
Andaman and Nicobar Islands,India,2021-12-09 04:22:49,7691,129,,
Andaman and Nicobar Islands,India,2021-12-10 04:22:28,7694,129,,
Andaman and Nicobar Islands,India,2021-12-11 04:22:45,7696,129,,
Andaman and Nicobar Islands,India,2021-12-12 04:22:12,7697,129,,
Andaman and Nicobar Islands,India,2021-12-13 04:22:02,7698,129,,
Andaman and Nicobar Islands,India,2021-12-14 04:22:38,7698,129,,
Andaman and Nicobar Islands,India,2021-12-15 03:22:16,7698,129,,
Andaman and Nicobar Islands,India,2021-12-16 04:22:11,7698,129,,
Andaman and Nicobar Islands,India,2021-12-17 04:22:14,7700,129,,
Andaman and Nicobar Islands,India,2021-12-18 02:22:20,7700,129,,
Andaman and Nicobar Islands,India,2021-12-19 04:21:11,7700,129,,
Andaman and Nicobar Islands,India,2021-12-20 04:21:43,7702,129,,
Andaman and Nicobar Islands,India,2021-12-21 03:21:27,7702,129,,
Andaman and Nicobar Islands,India,2021-12-22 04:21:54,7704,129,,
Andaman and Nicobar Islands,India,2021-12-23 04:21:21,7704,129,,
Andaman and Nicobar Islands,India,2021-12-24 04:21:34,7708,129,,
Andaman and Nicobar Islands,India,2021-12-25 04:21:37,7711,129,,
Andaman and Nicobar Islands,India,2021-12-26 04:21:50,7712,129,,
Andaman and Nicobar Islands,India,2021-12-27 04:21:58,7714,129,,
Andaman and Nicobar Islands,India,2021-12-28 04:21:47,7716,129,,
Andaman and Nicobar Islands,India,2021-12-29 03:21:43,7716,129,,
Andaman and Nicobar Islands,India,2021-12-30 04:21:25,7717,129,,
Andaman and Nicobar Islands,India,2021-12-31 04:21:50,7720,129,,
Andaman and Nicobar Islands,India,2022-01-01 04:22:14,7728,129,,
Andaman and Nicobar Islands,India,2022-01-02 04:20:52,7733,129,,
Andaman and Nicobar Islands,India,2022-01-03 02:22:25,7743,129,,
Andaman and Nicobar Islands,India,2022-01-04 04:22:17,7763,129,,
Andaman and Nicobar Islands,India,2022-01-05 04:21:59,7799,129,,
Andaman and Nicobar Islands,India,2022-01-06 04:22:09,7824,129,,
Andaman and Nicobar Islands,India,2022-01-07 04:22:09,7848,129,,
Andaman and Nicobar Islands,India,2022-01-08 04:21:53,7889,129,,
Andaman and Nicobar Islands,India,2022-01-09 04:21:46,7975,129,,
Andaman and Nicobar Islands,India,2022-01-10 04:22:07,8150,129,,
Andaman and Nicobar Islands,India,2022-01-11 04:22:01,8246,129,,
Andaman and Nicobar Islands,India,2022-01-12 04:21:44,8246,129,,
Andaman and Nicobar Islands,India,2022-01-13 08:00:09,8397,129,,
Andaman and Nicobar Islands,India,2022-01-14 04:21:54,8397,129,,
Andaman and Nicobar Islands,India,2022-01-15 04:21:07,8538,129,,
Andaman and Nicobar Islands,India,2022-01-16 04:21:12,8581,129,,
Andaman and Nicobar Islands,India,2022-01-17 04:21:08,8646,129,,
Andaman and Nicobar Islands,India,2022-01-18 04:21:04,8695,129,,
Andaman and Nicobar Islands,India,2022-01-19 04:21:23,8779,129,,
Andaman and Nicobar Islands,India,2022-01-20 04:21:07,8938,129,,
Andaman and Nicobar Islands,India,2022-01-21 04:21:09,9033,129,,
Andaman and Nicobar Islands,India,2022-01-22 04:21:13,9164,129,,
Andaman and Nicobar Islands,India,2022-01-23 04:21:13,9277,129,,
Andaman and Nicobar Islands,India,2022-01-24 04:21:12,9366,129,,
Andaman and Nicobar Islands,India,2022-01-25 04:21:05,9452,129,,
Andaman and Nicobar Islands,India,2022-01-26 04:21:07,9522,129,,
Andaman and Nicobar Islands,India,2022-01-27 04:21:19,9605,129,,
Andaman and Nicobar Islands,India,2022-01-28 04:21:09,9624,129,,
Andaman and Nicobar Islands,India,2022-01-29 04:21:10,9690,129,,
Andaman and Nicobar Islands,India,2022-01-30 04:21:26,9743,129,,
Andaman and Nicobar Islands,India,2022-01-31 04:21:09,9777,129,,
Andaman and Nicobar Islands,India,2022-02-01 04:21:11,9794,129,,
Andaman and Nicobar Islands,India,2022-02-02 04:21:09,9826,129,,
Andaman and Nicobar Islands,India,2022-02-03 04:21:21,9844,129,,
Andaman and Nicobar Islands,India,2022-02-04 04:21:10,9867,129,,
Andaman and Nicobar Islands,India,2022-02-05 04:21:05,9883,129,,
Andaman and Nicobar Islands,India,2022-02-06 04:21:00,9896,129,,
Andaman and Nicobar Islands,India,2022-02-07 04:21:05,9915,129,,
Andaman and Nicobar Islands,India,2022-02-08 04:21:15,9925,129,,
Andaman and Nicobar Islands,India,2022-02-09 04:21:04,9943,129,,
Andaman and Nicobar Islands,India,2022-02-10 04:21:14,9951,129,,
Andaman and Nicobar Islands,India,2022-02-11 04:21:09,9958,129,,
Andaman and Nicobar Islands,India,2022-02-12 04:21:06,9961,129,,
Andaman and Nicobar Islands,India,2022-02-13 04:21:00,9961,129,,
