,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
67057,IND,Asia,India,2020-01-30,1.0,1.0,,,,,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67058,IND,Asia,India,2020-01-31,1.0,0.0,,,,,0.001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67059,IND,Asia,India,2020-02-01,1.0,0.0,,,,,0.001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67060,IND,Asia,India,2020-02-02,2.0,1.0,,,,,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67061,IND,Asia,India,2020-02-03,3.0,1.0,,,,,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67062,IND,Asia,India,2020-02-04,3.0,0.0,0.429,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67063,IND,Asia,India,2020-02-05,3.0,0.0,0.429,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67064,IND,Asia,India,2020-02-06,3.0,0.0,0.286,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67065,IND,Asia,India,2020-02-07,3.0,0.0,0.286,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67066,IND,Asia,India,2020-02-08,3.0,0.0,0.286,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67067,IND,Asia,India,2020-02-09,3.0,0.0,0.143,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67068,IND,Asia,India,2020-02-10,3.0,0.0,0.0,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67069,IND,Asia,India,2020-02-11,3.0,0.0,0.0,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67070,IND,Asia,India,2020-02-12,3.0,0.0,0.0,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67071,IND,Asia,India,2020-02-13,3.0,0.0,0.0,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67072,IND,Asia,India,2020-02-14,3.0,0.0,0.0,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67073,IND,Asia,India,2020-02-15,3.0,0.0,0.0,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67074,IND,Asia,India,2020-02-16,3.0,0.0,0.0,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67075,IND,Asia,India,2020-02-17,3.0,0.0,0.0,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67076,IND,Asia,India,2020-02-18,3.0,0.0,0.0,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67077,IND,Asia,India,2020-02-19,3.0,0.0,0.0,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67078,IND,Asia,India,2020-02-20,3.0,0.0,0.0,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67079,IND,Asia,India,2020-02-21,3.0,0.0,0.0,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67080,IND,Asia,India,2020-02-22,3.0,0.0,0.0,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67081,IND,Asia,India,2020-02-23,3.0,0.0,0.0,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67082,IND,Asia,India,2020-02-24,3.0,0.0,0.0,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67083,IND,Asia,India,2020-02-25,3.0,0.0,0.0,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67084,IND,Asia,India,2020-02-26,3.0,0.0,0.0,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67085,IND,Asia,India,2020-02-27,3.0,0.0,0.0,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67086,IND,Asia,India,2020-02-28,3.0,0.0,0.0,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67087,IND,Asia,India,2020-02-29,3.0,0.0,0.0,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67088,IND,Asia,India,2020-03-01,3.0,0.0,0.0,,,,0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67089,IND,Asia,India,2020-03-02,5.0,2.0,0.286,,,,0.004,0.001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67090,IND,Asia,India,2020-03-03,5.0,0.0,0.286,,,,0.004,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67091,IND,Asia,India,2020-03-04,28.0,23.0,3.571,,,,0.02,0.017,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67092,IND,Asia,India,2020-03-05,30.0,2.0,3.857,,,,0.022,0.001,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.85,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67093,IND,Asia,India,2020-03-06,31.0,1.0,4.0,,,,0.022,0.001,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.85,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67094,IND,Asia,India,2020-03-07,34.0,3.0,4.429,,,,0.024,0.002,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.85,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67095,IND,Asia,India,2020-03-08,39.0,5.0,5.143,,,,0.028,0.004,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.85,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67096,IND,Asia,India,2020-03-09,43.0,4.0,5.429,,,,0.031,0.003,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.85,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67097,IND,Asia,India,2020-03-10,56.0,13.0,7.286,,,,0.04,0.009,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.85,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67098,IND,Asia,India,2020-03-11,62.0,6.0,4.857,1.0,1.0,0.143,0.044,0.004,0.003,0.001,0.001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.85,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67099,IND,Asia,India,2020-03-12,73.0,11.0,6.143,1.0,0.0,0.143,0.052,0.008,0.004,0.001,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.85,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67100,IND,Asia,India,2020-03-13,82.0,9.0,7.286,2.0,1.0,0.286,0.059,0.006,0.005,0.001,0.001,0.0,,,,,,,,,,,6500.0,0.005,,,,,,samples tested,,,,,,,,,,,,,,33.33,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67101,IND,Asia,India,2020-03-14,102.0,20.0,9.714,2.0,0.0,0.286,0.073,0.014,0.007,0.001,0.0,0.0,,,,,,,,,,,,,,,,,,samples tested,,,,,,,,,,,,,,36.11,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67102,IND,Asia,India,2020-03-15,113.0,11.0,10.571,2.0,0.0,0.286,0.081,0.008,0.008,0.001,0.0,0.0,1.62,,,,,,,,,,,,,,,,,samples tested,,,,,,,,,,,,,,38.89,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67103,IND,Asia,India,2020-03-16,119.0,6.0,10.857,2.0,0.0,0.286,0.085,0.004,0.008,0.001,0.0,0.0,1.64,,,,,,,,,,,,,,,,,samples tested,,,,,,,,,,,,,,48.15,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67104,IND,Asia,India,2020-03-17,142.0,23.0,12.286,3.0,1.0,0.429,0.102,0.017,0.009,0.002,0.001,0.0,1.76,,,,,,,,,,,,,,,,,samples tested,,,,,,,,,,,,,,48.15,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67105,IND,Asia,India,2020-03-18,156.0,14.0,13.429,3.0,0.0,0.286,0.112,0.01,0.01,0.002,0.0,0.0,1.85,,,,,,,,,,13125.0,0.009,,,,,,samples tested,,,,,,,,,,,,,,50.0,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67106,IND,Asia,India,2020-03-19,194.0,38.0,17.286,4.0,1.0,0.429,0.139,0.027,0.012,0.003,0.001,0.0,2.02,,,,,,,,,191.0,13316.0,0.01,0.0,,,,,samples tested,,,,,,,,,,,,,,59.72,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67107,IND,Asia,India,2020-03-20,244.0,50.0,23.143,5.0,1.0,0.429,0.175,0.036,0.017,0.004,0.001,0.0,2.15,,,,,,,,,1060.0,14376.0,0.01,0.001,1125.0,0.001,0.0206,48.6,samples tested,,,,,,,,,,,,,,70.83,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67108,IND,Asia,India,2020-03-21,330.0,86.0,32.571,4.0,-1.0,0.286,0.237,0.062,0.023,0.003,-0.001,0.0,2.22,,,,,,,,,1325.0,15701.0,0.011,0.001,1125.0,0.001,0.029,34.5,samples tested,,,,,,,,,,,,,,76.39,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67109,IND,Asia,India,2020-03-22,396.0,66.0,40.429,7.0,3.0,0.714,0.284,0.047,0.029,0.005,0.002,0.001,2.21,,,,,,,,,1298.0,16999.0,0.012,0.001,1121.0,0.001,0.0361,27.7,samples tested,,,,,,,,,,,,,,100.0,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67110,IND,Asia,India,2020-03-23,499.0,103.0,54.286,10.0,3.0,1.143,0.358,0.074,0.039,0.007,0.002,0.001,2.17,,,,,,,,,3708.0,20707.0,0.015,0.003,1462.0,0.001,0.0371,26.9,samples tested,,,,,,,,,,,,,,86.57,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67111,IND,Asia,India,2020-03-24,536.0,37.0,56.286,10.0,0.0,1.0,0.385,0.027,0.04,0.007,0.0,0.001,2.11,,,,,,,,,157.0,20864.0,0.015,0.0,1295.0,0.001,0.0435,23.0,samples tested,,,,,,,,,,,,,,86.57,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67112,IND,Asia,India,2020-03-25,657.0,121.0,71.571,12.0,2.0,1.286,0.472,0.087,0.051,0.009,0.001,0.001,2.1,,,,,,,,,4280.0,25144.0,0.018,0.003,1717.0,0.001,0.0417,24.0,samples tested,,,,,,,,,,,,,,100.0,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67113,IND,Asia,India,2020-03-26,727.0,70.0,76.143,20.0,8.0,2.286,0.522,0.05,0.055,0.014,0.006,0.002,2.08,,,,,,,,,,,,,1871.0,0.001,0.0407,24.6,samples tested,,,,,,,,,,,,,,100.0,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67114,IND,Asia,India,2020-03-27,887.0,160.0,91.857,20.0,0.0,2.143,0.637,0.115,0.066,0.014,0.0,0.002,2.11,,,,,,,,,,27688.0,0.02,,1902.0,0.001,0.0483,20.7,samples tested,,,,,,,,,,,,,,100.0,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67115,IND,Asia,India,2020-03-28,987.0,100.0,93.857,24.0,4.0,2.857,0.708,0.072,0.067,0.017,0.003,0.002,2.1,,,,,,,,,,,,,2195.0,0.002,0.0428,23.4,samples tested,,,,,,,,,,,,,,100.0,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67116,IND,Asia,India,2020-03-29,1024.0,37.0,89.714,27.0,3.0,2.857,0.735,0.027,0.064,0.019,0.002,0.002,2.15,,,,,,,,,,,,,2492.0,0.002,0.036,27.8,samples tested,,,,,,,,,,,,,,100.0,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67117,IND,Asia,India,2020-03-30,1251.0,227.0,107.429,32.0,5.0,3.143,0.898,0.163,0.077,0.023,0.004,0.002,2.28,,,,,,,,,,,,,2445.0,0.002,0.0439,22.8,samples tested,,,,,,,,,,,,,,100.0,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67118,IND,Asia,India,2020-03-31,1397.0,146.0,123.0,35.0,3.0,3.571,1.003,0.105,0.088,0.025,0.002,0.003,2.38,,,,,,,,,,,,,2905.0,0.002,0.0423,23.6,samples tested,,,,,,,,,,,,,,100.0,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67119,IND,Asia,India,2020-04-01,1998.0,601.0,191.571,58.0,23.0,6.571,1.434,0.431,0.137,0.042,0.017,0.005,2.49,,,,,,,,,,,,,2776.0,0.002,0.069,14.5,samples tested,,,,,,,,,,,,,,100.0,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67120,IND,Asia,India,2020-04-02,2543.0,545.0,259.429,72.0,14.0,7.429,1.825,0.391,0.186,0.052,0.01,0.005,2.4,,,,,,,,,,47951.0,0.034,,3076.0,0.002,0.0843,11.9,samples tested,,,,,,,,,,,,,,100.0,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67121,IND,Asia,India,2020-04-03,2567.0,24.0,240.0,72.0,0.0,7.429,1.842,0.017,0.172,0.052,0.0,0.005,2.26,,,,,,,,,21294.0,69245.0,0.05,0.015,5937.0,0.004,0.0404,24.7,samples tested,,,,,,,,,,,,,,100.0,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67122,IND,Asia,India,2020-04-04,3082.0,515.0,299.286,86.0,14.0,8.857,2.212,0.37,0.215,0.062,0.01,0.006,2.25,,,,,,,,,10705.0,79950.0,0.057,0.008,6984.0,0.005,0.0429,23.3,samples tested,,,,,,,,,,,,,,100.0,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67123,IND,Asia,India,2020-04-05,3588.0,506.0,366.286,99.0,13.0,10.286,2.575,0.363,0.263,0.071,0.009,0.007,2.23,,,,,,,,,9584.0,89534.0,0.064,0.007,7870.0,0.006,0.0465,21.5,samples tested,,,,,,,,,,,,,,100.0,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67124,IND,Asia,India,2020-04-06,4778.0,1190.0,503.857,136.0,37.0,14.857,3.429,0.854,0.362,0.098,0.027,0.011,2.19,,,,,,,,,11534.0,101068.0,0.073,0.008,9036.0,0.006,0.0558,17.9,samples tested,,,,,,,,,,,,,,100.0,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67125,IND,Asia,India,2020-04-07,5311.0,533.0,559.143,150.0,14.0,16.429,3.812,0.383,0.401,0.108,0.01,0.012,2.05,,,,,,,,,12947.0,114015.0,0.082,0.009,10403.0,0.007,0.0537,18.6,samples tested,,,,,,,,,,,,,,100.0,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67126,IND,Asia,India,2020-04-08,5916.0,605.0,559.714,178.0,28.0,17.143,4.246,0.434,0.402,0.128,0.02,0.012,1.92,,,,,,,,,13904.0,127919.0,0.092,0.01,11906.0,0.009,0.047,21.3,samples tested,,,,,,,,,,,,,,100.0,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67127,IND,Asia,India,2020-04-09,6725.0,809.0,597.429,226.0,48.0,22.0,4.826,0.581,0.429,0.162,0.034,0.016,1.84,,,,,,,,,16991.0,144910.0,0.104,0.012,13851.0,0.01,0.0431,23.2,samples tested,,,,,,,,,,,,,,100.0,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67128,IND,Asia,India,2020-04-10,7598.0,873.0,718.714,246.0,20.0,24.857,5.453,0.627,0.516,0.177,0.014,0.018,1.78,,,,,,,,,16420.0,161330.0,0.116,0.012,13155.0,0.009,0.0546,18.3,samples tested,,,,,,,,,,,,,,100.0,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67129,IND,Asia,India,2020-04-11,8446.0,848.0,766.286,288.0,42.0,28.857,6.061,0.609,0.55,0.207,0.03,0.021,1.7,,,,,,,,,18044.0,179374.0,0.129,0.013,14203.0,0.01,0.054,18.5,samples tested,,,,,,,,,,,,,,100.0,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67130,IND,Asia,India,2020-04-12,9205.0,759.0,802.429,331.0,43.0,33.143,6.606,0.545,0.576,0.238,0.031,0.024,1.65,,,,,,,,,16374.0,195748.0,0.14,0.012,15173.0,0.011,0.0529,18.9,samples tested,,,,,,,,,,,,,,100.0,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67131,IND,Asia,India,2020-04-13,10453.0,1248.0,810.714,358.0,27.0,31.714,7.502,0.896,0.582,0.257,0.019,0.023,1.61,,,,,,,,,21806.0,217554.0,0.156,0.016,16641.0,0.012,0.0487,20.5,samples tested,,,,,,,,,,,,,,100.0,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67132,IND,Asia,India,2020-04-14,11487.0,1034.0,882.286,393.0,35.0,34.714,8.244,0.742,0.633,0.282,0.025,0.025,1.57,,,,,,,,,27339.0,244893.0,0.176,0.02,18697.0,0.013,0.0472,21.2,samples tested,,,,,,,,,,,,,,100.0,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
67133,IND,Asia,India,2020-04-15,12322.0,835.0,915.143,405.0,12.0,32.429,8.843,0.599,0.657,0.291,0.009,0.023,1.51,,,,,,,,,29706.0,274599.0,0.197,0.021,20954.0,0.015,0.0437,22.9,samples tested,,,,,,,,,,,,,,100.0,1393409033.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,,,,
