,iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,reproduction_rate,people_vaccinated
0,IND,India,2020-03-15,113.0,11.0,2.0,0.0,1.62,
1,IND,India,2020-03-16,119.0,6.0,2.0,0.0,1.64,
2,IND,India,2020-03-17,142.0,23.0,3.0,1.0,1.76,
3,IND,India,2020-03-18,156.0,14.0,3.0,0.0,1.85,
4,IND,India,2020-03-19,194.0,38.0,4.0,1.0,2.02,
5,IND,India,2020-03-20,244.0,50.0,5.0,1.0,2.15,
6,IND,India,2020-03-21,330.0,86.0,4.0,-1.0,2.22,
7,IND,India,2020-03-22,396.0,66.0,7.0,3.0,2.21,
8,IND,India,2020-03-23,499.0,103.0,10.0,3.0,2.17,
9,IND,India,2020-03-24,536.0,37.0,10.0,0.0,2.11,
10,IND,India,2020-03-25,657.0,121.0,12.0,2.0,2.1,
11,IND,India,2020-03-26,727.0,70.0,20.0,8.0,2.08,
12,IND,India,2020-03-27,887.0,160.0,20.0,0.0,2.11,
13,IND,India,2020-03-28,987.0,100.0,24.0,4.0,2.09,
14,IND,India,2020-03-29,1024.0,37.0,27.0,3.0,2.15,
15,IND,India,2020-03-30,1251.0,227.0,32.0,5.0,2.28,
16,IND,India,2020-03-31,1397.0,146.0,35.0,3.0,2.38,
17,IND,India,2020-04-01,1998.0,601.0,58.0,23.0,2.49,
18,IND,India,2020-04-02,2543.0,545.0,72.0,14.0,2.4,
19,IND,India,2020-04-03,2567.0,24.0,72.0,0.0,2.26,
20,IND,India,2020-04-04,3082.0,515.0,86.0,14.0,2.25,
21,IND,India,2020-04-05,3588.0,506.0,99.0,13.0,2.23,
22,IND,India,2020-04-06,4778.0,1190.0,136.0,37.0,2.19,
23,IND,India,2020-04-07,5311.0,533.0,150.0,14.0,2.05,
24,IND,India,2020-04-08,5916.0,605.0,178.0,28.0,1.92,
25,IND,India,2020-04-09,6725.0,809.0,226.0,48.0,1.84,
26,IND,India,2020-04-10,7598.0,873.0,246.0,20.0,1.78,
27,IND,India,2020-04-11,8446.0,848.0,288.0,42.0,1.7,
28,IND,India,2020-04-12,9205.0,759.0,331.0,43.0,1.65,
29,IND,India,2020-04-13,10453.0,1248.0,358.0,27.0,1.61,
30,IND,India,2020-04-14,11487.0,1034.0,393.0,35.0,1.57,
31,IND,India,2020-04-15,12322.0,835.0,405.0,12.0,1.51,
32,IND,India,2020-04-16,13430.0,1108.0,448.0,43.0,1.48,
33,IND,India,2020-04-17,14352.0,922.0,486.0,38.0,1.47,
34,IND,India,2020-04-18,15722.0,1370.0,521.0,35.0,1.47,
35,IND,India,2020-04-19,17615.0,1893.0,559.0,38.0,1.47,
36,IND,India,2020-04-20,18539.0,924.0,592.0,33.0,1.41,
37,IND,India,2020-04-21,20080.0,1541.0,645.0,53.0,1.4,
38,IND,India,2020-04-22,21370.0,1290.0,681.0,36.0,1.37,
39,IND,India,2020-04-23,23077.0,1707.0,721.0,40.0,1.37,
40,IND,India,2020-04-24,24530.0,1453.0,780.0,59.0,1.35,
41,IND,India,2020-04-25,26283.0,1753.0,825.0,45.0,1.34,
42,IND,India,2020-04-26,27890.0,1607.0,881.0,56.0,1.34,
43,IND,India,2020-04-27,29451.0,1561.0,939.0,58.0,1.33,
44,IND,India,2020-04-28,31324.0,1873.0,1008.0,69.0,1.35,
45,IND,India,2020-04-29,33062.0,1738.0,1079.0,71.0,1.35,
46,IND,India,2020-04-30,34863.0,1801.0,1154.0,75.0,1.37,
47,IND,India,2020-05-01,37257.0,2394.0,1223.0,69.0,1.41,
48,IND,India,2020-05-02,39699.0,2442.0,1323.0,100.0,1.43,
49,IND,India,2020-05-03,42505.0,2806.0,1391.0,68.0,1.45,
50,IND,India,2020-05-04,46437.0,3932.0,1566.0,175.0,1.47,
51,IND,India,2020-05-05,49400.0,2963.0,1693.0,127.0,1.44,
52,IND,India,2020-05-06,52987.0,3587.0,1785.0,92.0,1.42,
53,IND,India,2020-05-07,56351.0,3364.0,1889.0,104.0,1.39,
54,IND,India,2020-05-08,59695.0,3344.0,1985.0,96.0,1.36,
55,IND,India,2020-05-09,62808.0,3113.0,2101.0,116.0,1.34,
56,IND,India,2020-05-10,67161.0,4353.0,2212.0,111.0,1.33,
57,IND,India,2020-05-11,70768.0,3607.0,2294.0,82.0,1.31,
58,IND,India,2020-05-12,74292.0,3524.0,2415.0,121.0,1.3,
59,IND,India,2020-05-13,78055.0,3763.0,2551.0,136.0,1.29,
60,IND,India,2020-05-14,81997.0,3942.0,2649.0,98.0,1.29,
61,IND,India,2020-05-15,85784.0,3787.0,2753.0,104.0,1.29,
62,IND,India,2020-05-16,90648.0,4864.0,2871.0,118.0,1.31,
63,IND,India,2020-05-17,95698.0,5050.0,3025.0,154.0,1.32,
64,IND,India,2020-05-18,100328.0,4630.0,3156.0,131.0,1.33,
65,IND,India,2020-05-19,106475.0,6147.0,3302.0,146.0,1.34,
66,IND,India,2020-05-20,112028.0,5553.0,3434.0,132.0,1.33,
67,IND,India,2020-05-21,118226.0,6198.0,3584.0,150.0,1.33,
68,IND,India,2020-05-22,124794.0,6568.0,3726.0,142.0,1.32,
69,IND,India,2020-05-23,131423.0,6629.0,3868.0,142.0,1.31,
70,IND,India,2020-05-24,138536.0,7113.0,4024.0,156.0,1.29,
71,IND,India,2020-05-25,144950.0,6414.0,4172.0,148.0,1.28,
72,IND,India,2020-05-26,150793.0,5843.0,4344.0,172.0,1.26,
73,IND,India,2020-05-27,158086.0,7293.0,4534.0,190.0,1.26,
74,IND,India,2020-05-28,165386.0,7300.0,4711.0,177.0,1.26,
75,IND,India,2020-05-29,173491.0,8105.0,4980.0,269.0,1.26,
76,IND,India,2020-05-30,181827.0,8336.0,5185.0,205.0,1.26,
77,IND,India,2020-05-31,190609.0,8782.0,5408.0,223.0,1.26,
78,IND,India,2020-06-01,198370.0,7761.0,5608.0,200.0,1.25,
79,IND,India,2020-06-02,207191.0,8821.0,5829.0,221.0,1.25,
80,IND,India,2020-06-03,216824.0,9633.0,6088.0,259.0,1.24,
81,IND,India,2020-06-04,226713.0,9889.0,6363.0,275.0,1.23,
82,IND,India,2020-06-05,236184.0,9471.0,6649.0,286.0,1.22,
83,IND,India,2020-06-06,246622.0,10438.0,6946.0,297.0,1.21,
84,IND,India,2020-06-07,257486.0,10864.0,7207.0,261.0,1.2,
85,IND,India,2020-06-08,265928.0,8442.0,7473.0,266.0,1.19,
86,IND,India,2020-06-09,276146.0,10218.0,7750.0,277.0,1.19,
87,IND,India,2020-06-10,286605.0,10459.0,8102.0,352.0,1.18,
88,IND,India,2020-06-11,297535.0,10930.0,8498.0,396.0,1.18,
89,IND,India,2020-06-12,308993.0,11458.0,8884.0,386.0,1.18,
90,IND,India,2020-06-13,320922.0,11929.0,9195.0,311.0,1.18,
91,IND,India,2020-06-14,332424.0,11502.0,9520.0,325.0,1.18,
92,IND,India,2020-06-15,343091.0,10667.0,9900.0,380.0,1.18,
93,IND,India,2020-06-16,354065.0,10974.0,11903.0,2003.0,1.19,
94,IND,India,2020-06-17,366946.0,12881.0,12237.0,334.0,1.2,
95,IND,India,2020-06-18,380532.0,13586.0,12573.0,336.0,1.21,
96,IND,India,2020-06-19,395048.0,14516.0,12948.0,375.0,1.22,
97,IND,India,2020-06-20,410451.0,15403.0,13254.0,306.0,1.23,
98,IND,India,2020-06-21,425282.0,14831.0,13699.0,445.0,1.23,
99,IND,India,2020-06-22,440215.0,14933.0,14011.0,312.0,1.24,
100,IND,India,2020-06-23,456183.0,15968.0,14476.0,465.0,1.24,
101,IND,India,2020-06-24,473105.0,16922.0,14894.0,418.0,1.24,
102,IND,India,2020-06-25,490401.0,17296.0,15301.0,407.0,1.24,
103,IND,India,2020-06-26,508953.0,18552.0,15685.0,384.0,1.24,
104,IND,India,2020-06-27,528859.0,19906.0,16095.0,410.0,1.23,
105,IND,India,2020-06-28,548318.0,19459.0,16475.0,380.0,1.23,
106,IND,India,2020-06-29,566840.0,18522.0,16893.0,418.0,1.22,
107,IND,India,2020-06-30,585481.0,18641.0,17400.0,507.0,1.22,
108,IND,India,2020-07-01,604641.0,19160.0,17834.0,434.0,1.21,
109,IND,India,2020-07-02,625544.0,20903.0,18213.0,379.0,1.22,
110,IND,India,2020-07-03,648315.0,22771.0,18655.0,442.0,1.22,
111,IND,India,2020-07-04,673165.0,24850.0,19268.0,613.0,1.22,
112,IND,India,2020-07-05,697413.0,24248.0,19693.0,425.0,1.22,
113,IND,India,2020-07-06,719664.0,22251.0,20159.0,466.0,1.22,
114,IND,India,2020-07-07,742417.0,22753.0,20642.0,483.0,1.22,
115,IND,India,2020-07-08,767296.0,24879.0,21129.0,487.0,1.21,
116,IND,India,2020-07-09,793802.0,26506.0,21604.0,475.0,1.22,
117,IND,India,2020-07-10,820916.0,27114.0,22123.0,519.0,1.22,
118,IND,India,2020-07-11,849522.0,28606.0,22673.0,550.0,1.22,
119,IND,India,2020-07-12,878254.0,28732.0,23174.0,501.0,1.23,
120,IND,India,2020-07-13,906752.0,28498.0,23727.0,553.0,1.24,
121,IND,India,2020-07-14,936181.0,29429.0,24309.0,582.0,1.24,
122,IND,India,2020-07-15,968857.0,32676.0,24914.0,605.0,1.25,
123,IND,India,2020-07-16,1003832.0,34975.0,25602.0,688.0,1.25,
124,IND,India,2020-07-17,1039084.0,35252.0,26273.0,671.0,1.26,
125,IND,India,2020-07-18,1077781.0,38697.0,26816.0,543.0,1.26,
126,IND,India,2020-07-19,1118206.0,40425.0,27497.0,681.0,1.27,
127,IND,India,2020-07-20,1155338.0,37132.0,28082.0,585.0,1.27,
128,IND,India,2020-07-21,1193078.0,37740.0,28732.0,650.0,1.26,
129,IND,India,2020-07-22,1238798.0,45720.0,29861.0,1129.0,1.27,
130,IND,India,2020-07-23,1288108.0,49310.0,30601.0,740.0,1.26,
131,IND,India,2020-07-24,1337024.0,48916.0,31358.0,757.0,1.25,
132,IND,India,2020-07-25,1385635.0,48611.0,32060.0,702.0,1.24,
133,IND,India,2020-07-26,1435616.0,49981.0,32771.0,711.0,1.23,
134,IND,India,2020-07-27,1480073.0,44457.0,33408.0,637.0,1.22,
135,IND,India,2020-07-28,1531669.0,51596.0,34193.0,785.0,1.21,
136,IND,India,2020-07-29,1581963.0,50294.0,34955.0,762.0,1.19,
137,IND,India,2020-07-30,1634746.0,52783.0,35718.0,763.0,1.19,
138,IND,India,2020-07-31,1695988.0,61242.0,36511.0,793.0,1.18,
139,IND,India,2020-08-01,1750723.0,54735.0,37364.0,853.0,1.16,
140,IND,India,2020-08-02,1803695.0,52972.0,38135.0,771.0,1.15,
141,IND,India,2020-08-03,1855745.0,52050.0,38938.0,803.0,1.15,
142,IND,India,2020-08-04,1908254.0,52509.0,39795.0,857.0,1.14,
143,IND,India,2020-08-05,1964536.0,56282.0,40699.0,904.0,1.13,
144,IND,India,2020-08-06,2027074.0,62538.0,41585.0,886.0,1.13,
145,IND,India,2020-08-07,2088611.0,61537.0,42518.0,933.0,1.13,
146,IND,India,2020-08-08,2153010.0,64399.0,43379.0,861.0,1.12,
147,IND,India,2020-08-09,2215074.0,62064.0,44386.0,1007.0,1.12,
148,IND,India,2020-08-10,2268675.0,53601.0,45257.0,871.0,1.11,
149,IND,India,2020-08-11,2329638.0,60963.0,46091.0,834.0,1.1,
150,IND,India,2020-08-12,2396637.0,66999.0,47033.0,942.0,1.09,
151,IND,India,2020-08-13,2461190.0,64553.0,48040.0,1007.0,1.08,
152,IND,India,2020-08-14,2525922.0,64732.0,49036.0,996.0,1.08,
153,IND,India,2020-08-15,2589952.0,64030.0,49980.0,944.0,1.07,
154,IND,India,2020-08-16,2647663.0,57711.0,50921.0,941.0,1.07,
155,IND,India,2020-08-17,2702681.0,55018.0,51797.0,876.0,1.07,
156,IND,India,2020-08-18,2767253.0,64572.0,52888.0,1091.0,1.07,
157,IND,India,2020-08-19,2836925.0,69672.0,53866.0,978.0,1.07,
158,IND,India,2020-08-20,2905825.0,68900.0,54849.0,983.0,1.07,
159,IND,India,2020-08-21,2975701.0,69876.0,55794.0,945.0,1.07,
160,IND,India,2020-08-22,3044940.0,69239.0,56706.0,912.0,1.07,
161,IND,India,2020-08-23,3106348.0,61408.0,57542.0,836.0,1.07,
162,IND,India,2020-08-24,3167323.0,60975.0,58390.0,848.0,1.08,
163,IND,India,2020-08-25,3224547.0,57224.0,59357.0,967.0,1.09,
164,IND,India,2020-08-26,3310234.0,85687.0,60472.0,1115.0,1.1,
165,IND,India,2020-08-27,3387500.0,77266.0,61529.0,1057.0,1.11,
166,IND,India,2020-08-28,3463972.0,76472.0,62550.0,1021.0,1.11,
167,IND,India,2020-08-29,3542733.0,78761.0,63498.0,948.0,1.11,
168,IND,India,2020-08-30,3621245.0,78512.0,64469.0,971.0,1.11,
169,IND,India,2020-08-31,3691166.0,69921.0,65288.0,819.0,1.11,
170,IND,India,2020-09-01,3769523.0,78357.0,66333.0,1045.0,1.11,
171,IND,India,2020-09-02,3853406.0,83883.0,67376.0,1043.0,1.11,
172,IND,India,2020-09-03,3936747.0,83341.0,68472.0,1096.0,1.11,
173,IND,India,2020-09-04,4023179.0,86432.0,69561.0,1089.0,1.11,
174,IND,India,2020-09-05,4113811.0,90632.0,70626.0,1065.0,1.11,
175,IND,India,2020-09-06,4204613.0,90802.0,71642.0,1016.0,1.11,
176,IND,India,2020-09-07,4280422.0,75809.0,72775.0,1133.0,1.11,
177,IND,India,2020-09-08,4370128.0,89706.0,73890.0,1115.0,1.1,
178,IND,India,2020-09-09,4465863.0,95735.0,75062.0,1172.0,1.1,
179,IND,India,2020-09-10,4562414.0,96551.0,76271.0,1209.0,1.09,
180,IND,India,2020-09-11,4659984.0,97570.0,77472.0,1201.0,1.08,
181,IND,India,2020-09-12,4754356.0,94372.0,78586.0,1114.0,1.07,
182,IND,India,2020-09-13,4846427.0,92071.0,79722.0,1136.0,1.06,
183,IND,India,2020-09-14,4930236.0,83809.0,80776.0,1054.0,1.06,
184,IND,India,2020-09-15,5020359.0,90123.0,82066.0,1290.0,1.04,
185,IND,India,2020-09-16,5118253.0,97894.0,83198.0,1132.0,1.03,
186,IND,India,2020-09-17,5214677.0,96424.0,84372.0,1174.0,1.02,
187,IND,India,2020-09-18,5308014.0,93337.0,85619.0,1247.0,1.01,
188,IND,India,2020-09-19,5400619.0,92605.0,86752.0,1133.0,1.0,
189,IND,India,2020-09-20,5487580.0,86961.0,87882.0,1130.0,0.99,
190,IND,India,2020-09-21,5562663.0,75083.0,88935.0,1053.0,0.98,
191,IND,India,2020-09-22,5646010.0,83347.0,90020.0,1085.0,0.97,
192,IND,India,2020-09-23,5732518.0,86508.0,91149.0,1129.0,0.96,
193,IND,India,2020-09-24,5818570.0,86052.0,92290.0,1141.0,0.96,
194,IND,India,2020-09-25,5903932.0,85362.0,93379.0,1089.0,0.96,
195,IND,India,2020-09-26,5992532.0,88600.0,94503.0,1124.0,0.96,
196,IND,India,2020-09-27,6074702.0,82170.0,95542.0,1039.0,0.96,
197,IND,India,2020-09-28,6145291.0,70589.0,96318.0,776.0,0.95,
198,IND,India,2020-09-29,6225763.0,80472.0,97497.0,1179.0,0.95,
199,IND,India,2020-09-30,6312584.0,86821.0,98678.0,1181.0,0.94,
200,IND,India,2020-10-01,6394068.0,81484.0,99773.0,1095.0,0.94,
201,IND,India,2020-10-02,6473544.0,79476.0,100842.0,1069.0,0.93,
202,IND,India,2020-10-03,6549373.0,75829.0,101782.0,940.0,0.92,
203,IND,India,2020-10-04,6623815.0,74442.0,102685.0,903.0,0.92,
204,IND,India,2020-10-05,6685082.0,61267.0,103569.0,884.0,0.92,
205,IND,India,2020-10-06,6757131.0,72049.0,104555.0,986.0,0.92,
206,IND,India,2020-10-07,6835655.0,78524.0,105526.0,971.0,0.92,
207,IND,India,2020-10-08,6906151.0,70496.0,106490.0,964.0,0.91,
208,IND,India,2020-10-09,6979423.0,73272.0,107416.0,926.0,0.91,
209,IND,India,2020-10-10,7053806.0,74383.0,108334.0,918.0,0.91,
210,IND,India,2020-10-11,7120538.0,66732.0,109150.0,816.0,0.9,
211,IND,India,2020-10-12,7175880.0,55342.0,109856.0,706.0,0.9,
212,IND,India,2020-10-13,7239389.0,63509.0,110586.0,730.0,0.89,
213,IND,India,2020-10-14,7307097.0,67708.0,111266.0,680.0,0.89,
214,IND,India,2020-10-15,7370468.0,63371.0,112161.0,895.0,0.88,
215,IND,India,2020-10-16,7432680.0,62212.0,112998.0,837.0,0.88,
216,IND,India,2020-10-17,7494551.0,61871.0,114031.0,1033.0,0.87,
217,IND,India,2020-10-18,7550273.0,55722.0,114610.0,579.0,0.87,
218,IND,India,2020-10-19,7597063.0,46790.0,115197.0,587.0,0.86,
219,IND,India,2020-10-20,7651107.0,54044.0,115914.0,717.0,0.86,
220,IND,India,2020-10-21,7706946.0,55839.0,116616.0,702.0,0.86,
221,IND,India,2020-10-22,7761312.0,54366.0,117306.0,690.0,0.86,
222,IND,India,2020-10-23,7814682.0,53370.0,117956.0,650.0,0.85,
223,IND,India,2020-10-24,7864811.0,50129.0,118534.0,578.0,0.86,
224,IND,India,2020-10-25,7909959.0,45148.0,119014.0,480.0,0.86,
225,IND,India,2020-10-26,7946429.0,36470.0,119502.0,488.0,0.86,
226,IND,India,2020-10-27,7990322.0,43893.0,120010.0,508.0,0.87,
227,IND,India,2020-10-28,8040203.0,49881.0,120527.0,517.0,0.88,
228,IND,India,2020-10-29,8088851.0,48648.0,121090.0,563.0,0.89,
229,IND,India,2020-10-30,8137119.0,48268.0,121641.0,551.0,0.9,
230,IND,India,2020-10-31,8184082.0,46963.0,122111.0,470.0,0.91,
231,IND,India,2020-11-01,8229313.0,45231.0,122607.0,496.0,0.92,
232,IND,India,2020-11-02,8267623.0,38310.0,123097.0,490.0,0.93,
233,IND,India,2020-11-03,8313876.0,46253.0,123611.0,514.0,0.93,
234,IND,India,2020-11-04,8364086.0,50210.0,124315.0,704.0,0.94,
235,IND,India,2020-11-05,8411724.0,47638.0,124985.0,670.0,0.94,
236,IND,India,2020-11-06,8462080.0,50356.0,125562.0,577.0,0.95,
237,IND,India,2020-11-07,8507754.0,45674.0,126121.0,559.0,0.95,
238,IND,India,2020-11-08,8553657.0,45903.0,126611.0,490.0,0.95,
239,IND,India,2020-11-09,8591730.0,38073.0,127059.0,448.0,0.94,
240,IND,India,2020-11-10,8636011.0,44281.0,127571.0,512.0,0.94,
241,IND,India,2020-11-11,8683916.0,47905.0,128121.0,550.0,0.94,
242,IND,India,2020-11-12,8728795.0,44879.0,128668.0,547.0,0.93,
243,IND,India,2020-11-13,8773479.0,44684.0,129188.0,520.0,0.92,
244,IND,India,2020-11-14,8814579.0,41100.0,129635.0,447.0,0.92,
245,IND,India,2020-11-15,8845127.0,30548.0,130070.0,435.0,0.92,
246,IND,India,2020-11-16,8874290.0,29163.0,130519.0,449.0,0.93,
247,IND,India,2020-11-17,8912907.0,38617.0,130993.0,474.0,0.95,
248,IND,India,2020-11-18,8958483.0,45576.0,131578.0,585.0,0.97,
249,IND,India,2020-11-19,9004365.0,45882.0,132162.0,584.0,0.98,
250,IND,India,2020-11-20,9050597.0,46232.0,132726.0,564.0,0.99,
251,IND,India,2020-11-21,9095806.0,45209.0,133227.0,501.0,0.99,
252,IND,India,2020-11-22,9139865.0,44059.0,133738.0,511.0,0.99,
253,IND,India,2020-11-23,9177840.0,37975.0,134218.0,480.0,0.99,
254,IND,India,2020-11-24,9222216.0,44376.0,134699.0,481.0,0.98,
255,IND,India,2020-11-25,9266705.0,44489.0,135223.0,524.0,0.97,
256,IND,India,2020-11-26,9309787.0,43082.0,135715.0,492.0,0.96,
257,IND,India,2020-11-27,9351109.0,41322.0,136200.0,485.0,0.95,
258,IND,India,2020-11-28,9392919.0,41810.0,136696.0,496.0,0.94,
259,IND,India,2020-11-29,9431691.0,38772.0,137139.0,443.0,0.93,
260,IND,India,2020-11-30,9462809.0,31118.0,137621.0,482.0,0.92,
261,IND,India,2020-12-01,9499413.0,36604.0,138122.0,501.0,0.91,
262,IND,India,2020-12-02,9534964.0,35551.0,138648.0,526.0,0.9,
263,IND,India,2020-12-03,9571559.0,36595.0,139188.0,540.0,0.89,
264,IND,India,2020-12-04,9608211.0,36652.0,139700.0,512.0,0.89,
265,IND,India,2020-12-05,9644222.0,36011.0,140182.0,482.0,0.88,
266,IND,India,2020-12-06,9677203.0,32981.0,140573.0,391.0,0.88,
267,IND,India,2020-12-07,9703770.0,26567.0,140958.0,385.0,0.87,
268,IND,India,2020-12-08,9735850.0,32080.0,141360.0,402.0,0.87,
269,IND,India,2020-12-09,9767371.0,31521.0,141772.0,412.0,0.86,
270,IND,India,2020-12-10,9796744.0,29373.0,142185.0,413.0,0.85,
271,IND,India,2020-12-11,9826775.0,30031.0,142628.0,443.0,0.85,
272,IND,India,2020-12-12,9857029.0,30254.0,143019.0,391.0,0.85,
273,IND,India,2020-12-13,9884100.0,27071.0,143355.0,336.0,0.84,
274,IND,India,2020-12-14,9906165.0,22065.0,143709.0,354.0,0.84,
275,IND,India,2020-12-15,9932547.0,26382.0,144096.0,387.0,0.84,
276,IND,India,2020-12-16,9956557.0,24010.0,144451.0,355.0,0.83,
277,IND,India,2020-12-17,9979447.0,22890.0,144789.0,338.0,0.84,
278,IND,India,2020-12-18,10004599.0,25152.0,145136.0,347.0,0.85,
279,IND,India,2020-12-19,10031223.0,26624.0,145477.0,341.0,0.85,
280,IND,India,2020-12-20,10055560.0,24337.0,145810.0,333.0,0.86,
281,IND,India,2020-12-21,10075116.0,19556.0,146111.0,301.0,0.86,
282,IND,India,2020-12-22,10099066.0,23950.0,146444.0,333.0,0.86,
283,IND,India,2020-12-23,10123778.0,24712.0,146756.0,312.0,0.86,
284,IND,India,2020-12-24,10146845.0,23067.0,147092.0,336.0,0.86,
285,IND,India,2020-12-25,10169118.0,22273.0,147343.0,251.0,0.86,
286,IND,India,2020-12-26,10187850.0,18732.0,147622.0,279.0,0.85,
287,IND,India,2020-12-27,10207871.0,20021.0,147901.0,279.0,0.86,
288,IND,India,2020-12-28,10224303.0,16432.0,148153.0,252.0,0.86,
289,IND,India,2020-12-29,10244852.0,20549.0,148439.0,286.0,0.87,
290,IND,India,2020-12-30,10266674.0,21822.0,148738.0,299.0,0.87,
291,IND,India,2020-12-31,10286709.0,20035.0,148994.0,256.0,0.87,
292,IND,India,2021-01-01,10305788.0,19079.0,149218.0,224.0,0.87,
293,IND,India,2021-01-02,10323965.0,18177.0,149435.0,217.0,0.87,
294,IND,India,2021-01-03,10340469.0,16504.0,149649.0,214.0,0.88,
295,IND,India,2021-01-04,10356844.0,16375.0,149850.0,201.0,0.89,
296,IND,India,2021-01-05,10374932.0,18088.0,150114.0,264.0,0.89,
297,IND,India,2021-01-06,10395278.0,20346.0,150336.0,222.0,0.89,
298,IND,India,2021-01-07,10413417.0,18139.0,150570.0,234.0,0.89,
299,IND,India,2021-01-08,10413417.0,0.0,150570.0,0.0,0.89,
300,IND,India,2021-01-09,10450284.0,36867.0,150999.0,429.0,0.95,
301,IND,India,2021-01-10,10466595.0,16311.0,151160.0,161.0,0.93,
302,IND,India,2021-01-11,10479179.0,12584.0,151327.0,167.0,0.92,
303,IND,India,2021-01-12,10495147.0,15968.0,151529.0,202.0,0.9,
304,IND,India,2021-01-13,10512093.0,16946.0,151727.0,198.0,0.89,
305,IND,India,2021-01-14,10527683.0,15590.0,151918.0,191.0,0.88,
306,IND,India,2021-01-15,10542841.0,15158.0,152093.0,175.0,0.88,
307,IND,India,2021-01-16,10557985.0,15144.0,152274.0,181.0,0.87,191181.0
308,IND,India,2021-01-17,10571773.0,13788.0,152419.0,145.0,0.87,224301.0
309,IND,India,2021-01-18,10581823.0,10050.0,152556.0,137.0,0.88,454049.0
310,IND,India,2021-01-19,10595639.0,13816.0,152718.0,162.0,0.88,674835.0
311,IND,India,2021-01-20,10610883.0,15244.0,152869.0,151.0,0.89,806484.0
312,IND,India,2021-01-21,10625428.0,14545.0,153032.0,163.0,0.9,1043534.0
313,IND,India,2021-01-22,10639684.0,14256.0,153184.0,152.0,0.9,1390592.0
314,IND,India,2021-01-23,10654533.0,14849.0,153339.0,155.0,0.9,1582201.0
315,IND,India,2021-01-24,10667736.0,13203.0,153470.0,131.0,0.9,1615504.0
316,IND,India,2021-01-25,10676838.0,9102.0,153587.0,117.0,0.9,2023809.0
317,IND,India,2021-01-26,10689527.0,12689.0,153724.0,137.0,0.91,2029480.0
318,IND,India,2021-01-27,10701193.0,11666.0,153847.0,123.0,0.92,2355979.0
319,IND,India,2021-01-28,10720048.0,18855.0,154010.0,163.0,0.93,2928053.0
320,IND,India,2021-01-29,10733130.0,13082.0,154147.0,137.0,0.92,3500027.0
321,IND,India,2021-01-30,10746174.0,13044.0,154274.0,127.0,0.91,3744334.0
322,IND,India,2021-01-31,10757610.0,11436.0,154392.0,118.0,0.91,3758843.0
323,IND,India,2021-02-01,10766245.0,8635.0,154486.0,94.0,0.91,3950156.0
324,IND,India,2021-02-02,10777284.0,11039.0,154596.0,110.0,0.91,4138918.0
325,IND,India,2021-02-03,10790183.0,12899.0,154703.0,107.0,0.92,4449552.0
326,IND,India,2021-02-04,10802591.0,12408.0,154823.0,120.0,0.92,4959445.0
327,IND,India,2021-02-05,10814304.0,11713.0,154918.0,95.0,0.92,5416849.0
328,IND,India,2021-02-06,10826363.0,12059.0,154996.0,78.0,0.93,5775322.0
329,IND,India,2021-02-07,10838194.0,11831.0,155080.0,84.0,0.94,5812362.0
330,IND,India,2021-02-08,10847304.0,9110.0,155158.0,78.0,0.94,6259008.0
331,IND,India,2021-02-09,10858371.0,11067.0,155252.0,94.0,0.95,6611561.0
332,IND,India,2021-02-10,10871294.0,12923.0,155360.0,108.0,0.95,7017114.0
333,IND,India,2021-02-11,10880603.0,9309.0,155447.0,87.0,0.96,7505010.0
334,IND,India,2021-02-12,10892746.0,12143.0,155550.0,103.0,0.97,7967647.0
335,IND,India,2021-02-13,10904940.0,12194.0,155642.0,92.0,0.99,8044786.0
336,IND,India,2021-02-14,10916589.0,11649.0,155732.0,90.0,1.0,
337,IND,India,2021-02-15,10925710.0,9121.0,155813.0,81.0,1.02,8418653.0
338,IND,India,2021-02-16,10937320.0,11610.0,155913.0,100.0,1.03,8641002.0
339,IND,India,2021-02-17,10950201.0,12881.0,156014.0,101.0,1.05,8844641.0
340,IND,India,2021-02-18,10963394.0,13193.0,156111.0,97.0,1.07,9381591.0
341,IND,India,2021-02-19,10977387.0,13993.0,156212.0,101.0,1.08,9693000.0
342,IND,India,2021-02-20,10991651.0,14264.0,156302.0,90.0,1.09,9964383.0
343,IND,India,2021-02-21,11005850.0,14199.0,156385.0,83.0,1.1,10124531.0
344,IND,India,2021-02-22,11016434.0,10584.0,156463.0,78.0,1.11,10308552.0
345,IND,India,2021-02-23,11030176.0,13742.0,156567.0,104.0,1.12,10585757.0
346,IND,India,2021-02-24,11046914.0,16738.0,156705.0,138.0,1.13,10884879.0
347,IND,India,2021-02-25,11063491.0,16577.0,156825.0,120.0,1.14,11206188.0
348,IND,India,2021-02-26,11079979.0,16488.0,156938.0,113.0,1.13,11552857.0
349,IND,India,2021-02-27,11096731.0,16752.0,157051.0,113.0,1.13,11788669.0
350,IND,India,2021-02-28,11112241.0,15510.0,157157.0,106.0,1.13,11845075.0
351,IND,India,2021-03-01,11124527.0,12286.0,157248.0,91.0,1.13,12256337.0
352,IND,India,2021-03-02,11139516.0,14989.0,157346.0,98.0,1.13,12906771.0
353,IND,India,2021-03-03,11156923.0,17407.0,157435.0,89.0,1.14,13739121.0
354,IND,India,2021-03-04,11173761.0,16838.0,157548.0,113.0,1.15,14796835.0
355,IND,India,2021-03-05,11192045.0,18284.0,157656.0,108.0,1.16,15996683.0
